timeframe,fast_period,slow_period,signal_period,take_profit_pct,histogram_expansion_bars,divergence_lookback,pivot_window,train_bars,test_bars,train_score,train_return_pct,train_max_drawdown_pct,train_sharpe,train_closed_lots,train_win_rate_pct,train_profit_factor,test_return_pct,test_max_drawdown_pct,test_sharpe,test_closed_lots,test_win_rate_pct,test_profit_factor,test_net_pnl_usdt,is_best_for_timeframe
1H,8,30,9,0.015,2,30,3,6007,2592,-0.43348497366191807,0.516249513030034,0.949734486691952,0.5665183545972434,1308,43.654434250764524,1.0418526932280756,-0.42354658515687327,1.3083330611923125,-1.117264270628884,566,43.46289752650176,0.9191255213384554,-42.35465851568733,False
1H,10,21,6,0.025,2,30,3,6010,2592,-0.43689992185733184,0.7575206701716525,1.1944205920289843,0.6638062895142859,1540,41.36363636363637,1.0476754954546526,-0.49553283917141017,1.4428754791914438,-1.055801452217296,725,39.17241379310345,0.9286144429798778,-49.553283917141016,False
1H,10,21,9,0.02,2,30,3,6010,2592,-0.4619937280173432,0.6998762136529149,1.161869941670258,0.6575401455418055,1371,42.96134208606857,1.0486448652308193,-0.6791447846037771,1.7820823327520396,-1.5813890250336973,597,41.541038525963145,0.8907498267766654,-67.91447846037772,False
1H,10,26,12,0.015,2,30,3,6008,2592,-0.4883280883342416,0.6905442177171426,1.1788723060513842,0.7345205350034362,1159,46.50560828300259,1.0597924163990244,-0.6798906141274165,1.3555889837702046,-1.8201644093469767,481,43.86694386694387,0.8655165833539699,-67.98906141274165,False
1H,8,35,6,0.025,2,30,3,6005,2592,-0.48982897447023943,0.6672110962760235,1.157040070746263,0.5863080672459614,1561,40.1665598975016,1.0416754185684383,-0.5906899767437608,1.62895285427469,-1.2781834702463057,704,39.20454545454545,0.9124922559214074,-59.06899767437608,False
1H,8,26,6,0.025,3,30,3,6010,2592,-0.5361004335715914,0.6481413772541237,1.1842418108257151,0.727435241525281,1211,40.87530966143683,1.0553223900339874,-0.7798338788670298,1.5187835086106927,-2.1877083938190958,537,38.361266294227185,0.8426328825338436,-77.98338788670299,False
1H,10,30,6,0.025,2,30,3,6010,2592,-0.5388249783255026,0.37316559420636625,0.9119905725318688,0.33237169421337726,1494,40.02677376171352,1.0235662239568268,-0.4048547715420136,1.4595420005192827,-0.8693825917106923,658,40.577507598784194,0.9371351154010018,-40.48547715420136,False
1H,8,21,6,0.025,3,30,3,6010,2592,-0.5590311474465184,0.5032809968622132,1.0623121443087316,0.5600600605903322,1253,42.05905826017558,1.0411804576586472,-0.7989646985282708,1.418733084695752,-2.3051789774938376,548,37.77372262773723,0.8393471454575347,-79.89646985282707,False
1H,8,26,6,0.015,3,30,3,6010,2592,-0.5879831585385561,0.2704584675708793,0.8584416261094354,0.3695308979653297,1148,43.37979094076655,1.0268018461637876,-0.7754572854012622,1.143683840977699,-2.6622886239114987,511,38.94324853228962,0.8233536673212838,-77.54572854012622,False
1H,14,30,6,0.015,2,30,3,6010,2592,-0.6017398299728034,0.23475435975817163,0.836494189730975,0.26234393708385706,1256,43.63057324840764,1.0194024880071249,-0.9965600559157974,1.543737760044709,-2.6922648997136958,552,40.03623188405797,0.8138929824659692,-99.65600559157974,False
1H,8,35,6,0.02,2,30,3,6005,2592,-0.6286113215940368,0.25668914707737717,0.885300468671414,0.24837158985407232,1515,41.18811881188119,1.0168221656826264,-0.5580933858388744,1.4380468711374434,-1.325729219629597,678,39.38053097345133,0.9122233434582928,-55.80933858388744,False
1H,10,35,6,0.015,2,30,3,6005,2592,-0.6300932442584422,0.22037728113722552,0.8504705253956677,0.2348100917950552,1387,43.33093006488824,1.0165031410939116,-0.8613913028431307,1.4889603547221781,-2.2667926907729927,604,41.556291390728475,0.8453906291976073,-86.13913028431307,False
1H,14,26,6,0.025,2,30,3,6010,2592,-0.6435950520307823,0.2869201823691219,0.9305152343999041,0.25926816089956867,1414,41.44271570014144,1.0184930554997196,-0.852829508951254,1.8246201128761783,-1.8133211934371334,615,41.13821138211382,0.8679796186902369,-85.2829508951254,False
1H,14,26,9,0.025,3,30,3,6010,2592,-0.6547331695136287,0.3985349986840265,1.0532681681976552,0.4276969077959067,960,43.645833333333336,1.0365683860508568,-0.6200865530272313,1.071573651825224,-1.7115125714979424,370,41.62162162162162,0.8436171032647357,-62.00865530272313,False
1H,8,30,6,0.015,3,30,3,6010,2592,-0.6763267398758972,0.25936446694679033,0.9356912068226876,0.3582008681456456,1127,43.12333629103816,1.0262744733095897,-0.7667222431579466,1.1333116671938341,-2.6129113971035967,501,38.12375249500998,0.8252669584712576,-76.67222431579467,False
1H,8,30,6,0.02,3,30,3,6010,2592,-0.681813282927099,0.250870807297506,0.932684090224605,0.3093531600809682,1163,41.61650902837489,1.0230342975666695,-0.5545703091760514,1.0971378821917195,-1.6999079062766205,514,37.93774319066148,0.8793971688717164,-55.45703091760515,False
1H,8,21,12,0.025,2,30,3,6010,2592,-0.6846309776760231,0.7527911797526576,1.4374221574286807,0.6663063742424274,1361,42.10139603232917,1.0510827072056714,-0.9561314564023451,2.012807785504688,-2.0817547959228393,619,40.064620355411954,0.8575390873668635,-95.6131456402345,False
1H,12,30,6,0.025,2,30,3,6010,2592,-0.686079920279907,0.1360837701518358,0.8221636904317429,0.12776540373382625,1429,40.23792862141357,1.0087478408088202,-0.7863149160997455,1.720372743423486,-1.7064128185887677,640,40.3125,0.8789228156791454,-78.63149160997455,False
1H,8,26,12,0.015,2,30,3,6008,2592,-0.7018740576216473,0.5034631365538735,1.2053371941755209,0.5401978449831865,1227,45.15077424612877,1.041476522969788,-0.9389483546708652,1.7216062333611324,-2.4919162552632,526,41.634980988593156,0.8247952427383274,-93.89483546708652,False
1H,8,21,12,0.02,2,30,3,6010,2592,-0.7355105856806674,0.4722606091383386,1.207771194819006,0.4489706308876359,1333,42.91072768192048,1.0336658629998243,-1.1993625743085248,2.199340577593992,-2.78957413466341,590,39.66101694915255,0.8143764412968452,-119.93625743085249,False
1H,14,26,6,0.015,2,30,3,6010,2592,-0.75762791132623,0.13511885310956132,0.8927467644357913,0.1533962845570444,1295,43.86100386100386,1.0107684191037782,-1.1412833530225364,1.7283918342898057,-2.9809343608855476,567,41.269841269841265,0.7993921547291702,-114.12833530225362,False
1H,10,21,12,0.015,2,30,3,6010,2592,-0.7686258271166007,0.5996257847314155,1.3682516118480161,0.632158782210573,1208,45.860927152317885,1.0494038019276646,-1.1459843411901784,1.7868662607473578,-3.047672254476767,528,40.53030303030303,0.7933952293371775,-114.59843411901784,False
1H,8,21,9,0.015,2,30,3,6010,2592,-0.7728324750518394,0.4909629619439875,1.2637954369958269,0.5151501809512549,1388,45.461095100864554,1.0362287022428722,-1.0863822121977864,1.680900848825604,-2.783662061814098,618,40.29126213592233,0.817519765813397,-108.63822121977864,False
1H,8,26,6,0.015,2,30,3,6010,2592,-0.8042303674059259,0.3903648362115746,1.1945952036175005,0.4167360295433747,1488,43.615591397849464,1.0284380373851572,-0.4766147245626598,1.1935843049004775,-1.2342014958859664,694,41.066282420749275,0.9195799736400856,-47.66147245626598,False
1H,14,35,12,0.015,2,30,3,5999,2592,-0.8060840958453273,0.34691867732855824,1.1530027731738854,0.3881206805421673,987,45.8966565349544,1.0317474027285476,-0.8697289831063971,1.4934198188173822,-2.377396580176551,433,41.801385681293304,0.8157955072897011,-86.97289831063972,False
1H,10,21,6,0.025,3,30,3,6010,2592,-0.8088627211827266,0.4415278808852236,1.2503906020679503,0.4861057165398838,1199,40.8673894912427,1.0366274909065853,-1.0845441410678176,1.6855740040720384,-3.0679225853241827,530,37.16981132075471,0.7879137422908367,-108.45441410678177,False
1H,14,26,9,0.015,3,30,3,6010,2592,-0.8113638666551113,0.19461516769730225,1.0059790343524135,0.25249003500609285,914,45.842450765864335,1.0207994375107725,-0.5434099682880514,0.9154312955742687,-1.873200474104426,347,42.65129682997118,0.8445734370496487,-54.340996828805146,False
1H,12,26,6,0.025,2,30,3,6010,2592,-0.8176311481265361,0.4773591414796283,1.2949902896061645,0.4290063237242894,1434,40.516039051603904,1.0315102752765177,-0.45363207315942417,1.4915393521848752,-0.9813505835690058,644,40.52795031055901,0.9285458980234971,-45.36320731594242,False
1H,8,30,6,0.025,3,30,3,6010,2592,-0.820806290669424,0.3952565101124674,1.2160628007818914,0.4511538354999794,1181,40.55884843353091,1.0343169098342293,-0.41640937399326505,1.0988945186636847,-1.1652625390160642,523,38.04971319311664,0.9126801143786282,-41.6409373993265,False
1H,14,21,9,0.015,2,30,3,6010,2592,-0.8222976138421566,0.4216987388457528,1.2439963526879094,0.4500546082887353,1195,45.35564853556485,1.0350437011455165,-1.1304601458929393,1.8525339546324744,-3.0014710459259004,512,40.8203125,0.7961601114152179,-113.04601458929392,False
1H,8,26,6,0.025,2,30,3,6010,2592,-0.8627745739215036,0.40019009104642467,1.2629646649679283,0.35814718824500535,1581,40.48070841239721,1.0248929432629201,-0.22570059965020847,1.4124714950322943,-0.4819851348917749,738,39.83739837398374,0.9665633245833274,-22.570059965020846,False
1H,10,35,6,0.025,2,30,3,6005,2592,-0.8747559533926051,0.04387497927218646,0.9186309326647916,0.0461008756920392,1473,39.91853360488798,1.0027565982509195,-0.622396445075774,1.696607906073418,-1.3794492045220696,643,41.05754276827372,0.9024466390837114,-62.239644507577395,False
1H,12,35,6,0.015,2,30,3,6005,2592,-0.8852299178689689,-0.04447216575204948,0.8407577521169194,-0.04137668614626124,1304,43.02147239263804,0.9964631985512525,-0.9893777845238036,1.491001008981988,-2.613098128203358,566,40.10600706713781,0.8186509175721388,-98.93777845238037,False
1H,14,30,12,0.015,2,30,3,6004,2592,-0.9271906070960261,0.05923268705277224,0.9864232941487984,0.07088468350072148,985,45.88832487309645,1.0053319296764556,-1.1681746229720191,1.665241775059289,-3.2175049752738216,445,41.57303370786517,0.7679030323724437,-116.81746229720193,False
1H,14,21,6,0.025,2,30,3,6010,2592,-0.9455468270496918,0.29938266342054703,1.2449294904702388,0.2712055669824168,1441,40.66620402498265,1.0193205264509146,-0.49500484973903436,1.6042815579255532,-1.0645569613238084,641,40.71762870514821,0.9237242340514503,-49.50048497390344,False
1H,12,26,9,0.015,2,30,3,6010,2592,-0.9727977248699119,0.36518462964420906,1.337982354514121,0.39148638969647115,1197,45.4469507101086,1.0302466885470192,-1.0808747608662088,1.7900128025099482,-2.8883231297914653,499,41.48296593186373,0.7971219983037706,-108.08747608662088,False
1H,8,30,12,0.015,2,30,3,6004,2592,-0.9791435625961397,0.24664199821370858,1.2257855608098482,0.2692185794633048,1200,45.416666666666664,1.020488190872716,-0.5631814687203223,1.3143257988019192,-1.526050583171951,500,43.0,0.8861385231362904,-56.31814687203223,False
1H,8,21,12,0.015,2,30,3,6010,2592,-0.9813367702704655,0.34324803779312785,1.3245848080635934,0.37510143226252474,1260,44.84126984126984,1.0276820366323025,-1.149853701034317,1.9077486073362486,-2.945708893257446,562,40.0355871886121,0.8018867178687571,-114.9853701034317,False
1H,8,26,9,0.015,2,30,3,6010,2592,-1.0164312728492968,0.18152804421722976,1.1979593170665266,0.19827853703896156,1343,44.37825763216679,1.0137753073327047,-0.8175664869799402,1.6607501144188093,-2.0926840141244347,598,41.97324414715719,0.8582484320493281,-81.75664869799402,False
1H,14,26,9,0.015,2,30,3,6010,2592,-1.0197391641669764,0.2832681654708722,1.3030073296378486,0.3049220490625973,1153,45.70685169124024,1.0239245207242746,-0.9918426119705146,1.4898827497081542,-2.6122032177070604,484,43.595041322314046,0.8088579727561779,-99.18426119705146,False
1H,8,35,6,0.015,2,30,3,6005,2592,-1.0199949600425522,0.01761188158963705,1.0376068416321893,0.025397666359618765,1472,42.79891304347826,1.001273149851273,-1.3325907235328123,1.9035244622433574,-3.3872330910288637,667,39.73013493253374,0.7873719509286772,-133.25907235328123,False
1H,12,30,6,0.015,2,30,3,6010,2592,-1.0603443254147296,-0.1851082792392117,0.8752360461755179,-0.19153754081255187,1337,43.0815258040389,0.9858054181321065,-1.0204978496557306,1.5146140776269164,-2.6829066226291216,594,40.909090909090914,0.8197876493262795,-102.04978496557305,False
1H,12,26,6,0.025,3,30,3,6010,2592,-1.061653488448139,-0.04477719038859504,1.016876298059544,-0.04291499407733164,1098,39.708561020036434,0.9960156688352874,-0.6308277692159754,1.1418624265622273,-1.8962709423455004,448,40.17857142857143,0.8570080153921916,-63.08277692159754,False
1H,14,21,12,0.015,2,30,3,6010,2592,-1.1029381552272055,0.3083829724727912,1.4113211276999966,0.3290792203773807,1081,45.79093432007401,1.0270402913898053,-0.996215020939926,1.6895072165107394,-2.6952244194688744,464,43.31896551724138,0.8077930094339685,-99.6215020939926,False
1H,12,21,12,0.015,2,30,3,6010,2592,-1.1030574696332225,0.25337680814365743,1.3564342777768799,0.26997791115670194,1155,45.45454545454545,1.0210964348587157,-1.0706046148138557,1.7565807655582526,-2.8890502213012144,480,41.66666666666667,0.7975839719726029,-107.06046148138557,False
1H,10,21,6,0.015,3,30,3,6010,2592,-1.1051648283037694,0.0289364021997244,1.1341012305034939,0.04319865150726058,1151,43.52736750651607,1.0027350662044683,-1.0798444768526678,1.2942886703385736,-3.685164496147073,509,37.524557956778,0.7654281186351405,-107.98444768526679,False
1H,8,35,9,0.015,2,30,3,6002,2592,-1.10567151583012,0.03314588296572765,1.1388173987958476,0.04262042469215528,1286,42.846034214618975,1.0026571438469936,-1.6055211755454002,2.1306256192677115,-4.244013298929796,567,39.15343915343915,0.7231603188293163,-160.55211755454002,False
1H,12,21,6,0.025,3,30,3,6010,2592,-1.124289392528849,-0.1342080962081127,0.9900812963207365,-0.1394964401012578,1142,39.404553415061294,0.98853007673944,-1.0233530194824925,1.5592548564309392,-2.966643676859184,479,38.83089770354906,0.7840530089475168,-102.33530194824925,False
1H,10,30,6,0.015,2,30,3,6010,2592,-1.1286318591364657,-0.023617736845353645,1.105014122291112,-0.01789827190180803,1410,42.90780141843972,0.9982592298794748,-0.974246985236623,1.6606497592946956,-2.5135740763383136,613,41.435562805872756,0.8326086006699377,-97.4246985236623,False
1H,12,30,9,0.015,2,30,3,6007,2592,-1.162813636730214,0.21044984638801906,1.373263483118233,0.22495755194861405,1172,46.2457337883959,1.0174485512123113,-0.8561830523549543,1.310125414262393,-2.2982920970007394,492,42.68292682926829,0.8297635821744601,-85.61830523549543,False
1H,10,21,6,0.02,3,30,3,6010,2592,-1.165013850540041,-0.12868326909634561,1.0363305814436954,-0.14390718779630596,1177,41.37638062871708,0.9889253614021529,-1.007803085264677,1.4668916048619371,-3.1095113828033045,523,37.476099426386234,0.7924209145454946,-100.7803085264677,False
1H,8,21,6,0.02,3,30,3,6010,2592,-1.1726730847619953,0.009312452901613142,1.1819855376636084,0.017161487325795952,1229,42.39218877135883,1.000798258270391,-0.9002233249194068,1.311462712694701,-2.8495882541657886,538,37.9182156133829,0.8101328280178446,-90.02233249194069,False
1H,10,30,12,0.015,3,30,3,6004,2592,-1.1756726749716295,-0.024046793332727245,1.1516258816389022,-0.024988534687762444,891,44.89337822671156,0.9974067290773285,-0.5675623294982507,0.9862089695641483,-1.9623304656689273,342,42.10526315789473,0.835306444636594,-56.75623294982506,False
1H,14,30,6,0.025,2,30,3,6010,2592,-1.1935495490455719,-0.039528155307143605,1.1540213937384283,-0.02608270438983924,1362,41.70337738619677,0.9973969589039785,-1.1032525304228875,2.0542384323517537,-2.485991803434613,599,39.23205342237062,0.8262030302012408,-110.32525304228875,False
1H,10,35,9,0.015,2,30,3,6002,2592,-1.194812924984452,-0.03566471491139964,1.1591482100730524,-0.0309938795744909,1193,44.84492875104778,0.9970584455669222,-0.8535633145625616,1.3913374463583899,-2.2717002197324474,520,42.30769230769231,0.8347798636153672,-85.35633145625616,False
1H,8,21,6,0.025,2,30,3,6010,2592,-1.2168603261558184,0.22395487598594627,1.4408152021417646,0.19927125236342028,1647,41.95506982392228,1.0132230514027152,-0.6579979292632925,1.5794525769616055,-1.3779279071722204,769,38.751625487646294,0.9088208021330002,-65.79979292632925,False
1H,8,35,12,0.015,2,30,3,5999,2592,-1.2247762801247206,-0.054108825085786516,1.1706674550389342,-0.05036137699986797,1162,44.6643717728055,0.9954380486576838,-1.0475398860618952,1.6200062018295565,-2.8048343897868158,492,43.08943089430895,0.7944798148082799,-104.75398860618952,False
1H,8,26,9,0.025,2,30,3,6010,2592,-1.228535813714468,0.26901864197910985,1.4975544556935778,0.24611142588660553,1409,40.951029098651524,1.0175774287611306,-0.7586310328267609,1.865051575795809,-1.6256836842070261,640,40.46875,0.8855049582548538,-75.8631032826761,False
1H,12,26,6,0.02,2,30,3,6010,2592,-1.2726028840631443,0.15874442512485984,1.431347309188004,0.1577503390283771,1421,41.52005629838142,1.0108695604053124,-0.28268803737517373,1.3156589885469145,-0.672094719777877,618,41.42394822006473,0.9518870998723148,-28.268803737517374,False
1H,8,21,12,0.025,3,30,3,6010,2592,-1.2818192849427696,0.1345561445360545,1.4163754294788242,0.15338129202952402,1046,42.734225621414915,1.0121392310770787,-1.0221505617849835,1.6941922301456902,-2.9772875716506007,428,38.55140186915888,0.7735407657060775,-102.21505617849834,False
1H,12,26,6,0.015,3,30,3,6010,2592,-1.2872295537111642,-0.2436884613199072,1.043541092391257,-0.3209679197246785,1051,42.24548049476689,0.9747304060504052,-0.9308608414585069,1.287689100227034,-3.385264537470475,423,39.952718676122934,0.7666314894322055,-93.08608414585069,False
1H,14,26,9,0.02,3,30,3,6010,2592,-1.2996124341599162,-0.13122477333692587,1.1683876608229904,-0.14602135283697776,940,43.93617021276596,0.9873633004486002,-0.5475802622356605,0.9797417456724183,-1.6947103348685326,365,40.821917808219176,0.8547829373207212,-54.75802622356605,False
1H,10,30,6,0.02,2,30,3,6010,2592,-1.3015713435431966,-0.08985391594740577,1.211717427595791,-0.07619909683531864,1464,41.05191256830601,0.9940940248280078,-0.37534851912880185,1.358595116427455,-0.8941800460526765,628,40.76433121019109,0.9374577020376599,-37.534851912880185,False
1H,14,26,12,0.015,2,30,3,6008,2592,-1.308189223712336,-0.00011411376370233482,1.3080751099486336,0.006646179463641685,1011,45.40059347181009,0.9999898331831661,-0.9270473495406804,1.425452274199129,-2.5127343521049985,444,45.4954954954955,0.8127601234084234,-92.70473495406804,False
